-13.0 0.0 0.0
-12.95 0.0 0.0
-12.9 0.0 0.0
-12.85 0.0 0.0
-12.8 0.0 0.0
-12.75 0.0 0.0
-12.7 0.0 0.0
-12.65 0.0 0.0
-12.6 0.0 0.0
-12.55 0.0 0.0
-12.5 0.0 0.0
-12.45 8.54077016118359e-06 6.287120742688812e-22
-12.4 4.6047867372521925e-05 1.258414440903636e-20
-12.35 0.00010891665341857981 8.878728735935775e-21
-12.3 0.00016976416431801938 1.7348668681325553e-20
-12.25 0.0002298804489351977 1.8992555523687102e-20
-12.2 0.000301933006627339 1.799640900916785e-20
-12.15 0.0003607277568098389 1.645986722633055e-20
-12.1 0.0004260287358688141 -1.0055403944007402e-20
-12.05 0.0004950697999823627 9.854892250358524e-21
-12.0 0.0005744769997470465 -3.652315589377621e-21
-11.95 0.0006461104923681994 1.667389612164811e-20
-11.9 0.0006956664677845564 6.1658999449220856e-21
-11.85 0.0007731765567180809 1.8502316074119804e-20
-11.8 0.0008356057657443693 7.654512161187418e-21
-11.75 0.0009740102519950781 -2.3488876597224385e-20
-11.7 0.0010314652621989803 -2.2170701508655144e-20
-11.65 0.001073380793685671 7.452248470498473e-21
-11.6 0.0012099721794713006 -1.8523404546444803e-20
-11.55 0.0012916204720141104 -2.386634891648901e-20
-11.5 0.0014187040701618703 -3.736012148226192e-20
-11.45 0.0013995988900276318 -5.866857790693724e-20
-11.4 0.0016790397099525596 -2.031007817962439e-20
-11.35 0.001707317371117351 -8.188772690716013e-20
-11.3 0.0017736079215785621 -1.5095849999981967e-21
-11.25 0.002052142864097535 -4.504312696508349e-20
-11.2 0.0019195756974840646 -2.781396319044026e-20
-11.15 0.0022532885682254727 -4.576709012260592e-20
-11.1 0.0023321400021282875 -6.073277762303586e-20
-11.05 0.002294508862587707 -8.094672319862363e-21
-11.0 0.0026880213175731406 -5.0805763622778455e-20
-10.95 0.0025329473946778206 -4.847117615486768e-20
-10.9 0.0029081959397453004 -3.423954387909652e-20
-10.85 0.0028461111122668097 -2.0529441326853372e-20
-10.8 0.0030651466050915766 -3.9291909744671813e-20
-10.75 0.003109881208505414 -2.5233801013555852e-20
-10.7 0.003375955242221215 -1.3996273372679626e-20
-10.65 0.003495820114519644 -5.387955389964552e-20
-10.6 0.0033410217189276405 -1.4358396338417954e-20
-10.55 0.003657244040112546 -1.6064412300099708e-21
-10.5 0.003509706167442738 5.3162256276066305e-21
-10.45 0.003996639097776409 -6.480237566908446e-20
-10.4 0.003936487917122075 -7.499626766764326e-21
-10.35 0.00385276647997122 -9.22157288167114e-21
-10.3 0.004212489535679268 5.661794182611116e-21
-10.25 0.003879504247518865 -2.3915080636835818e-20
-10.2 0.004262076333548905 -8.3040659235645e-21
-10.15 0.003872336843183817 -3.251503715984864e-22
-10.1 0.004234567606860737 -5.1727019525937054e-20
-10.05 0.004262783100589923 -7.531666267591986e-21
-10.0 0.003941477065268316 -9.853033584848014e-21
-9.95 0.0042039319098817595 2.909036554759157e-20
-9.9 0.004014560740972021 -4.009499770623828e-20
-9.85 0.004321054802559123 3.6386222806273366e-20
-9.8 0.0040440754290175605 3.420451779751386e-20
-9.75 0.004027216329997967 2.1929917302888876e-20
-9.7 0.004117300057464452 4.5294804804745645e-20
-9.65 0.0040138466339985435 -2.925844682907453e-20
-9.6 0.003997948906004171 1.1327905428189327e-20
-9.55 0.003774734027926683 2.062372448872974e-20
-9.5 0.004110688137994907 4.0840446078990136e-20
-9.45 0.003584479417031019 -2.452067541342857e-20
-9.4 0.0039175672038438015 1.5087996955042094e-20
-9.35 0.0038439841667902834 2.0541524707329224e-21
-9.3 0.003570609533245248 -3.4662576789825596e-21
-9.25 0.0036847775787537626 -8.473078860650545e-21
-9.2 0.003345685237784142 -2.702842468551959e-20
-9.15 0.003473168002308078 1.7278208584834893e-20
-9.1 0.003291984676212182 2.4684317831979203e-20
-9.05 0.003393878337628883 4.072480896634028e-21
-9.0 0.003060515560801286 1.6541242541234826e-20
-8.95 0.0028859608974322174 2.813443445642854e-20
-8.899999999999999 0.0030685276724604746 3.491327191646759e-20
-8.85 0.002545962314137349 2.541128905559792e-20
-8.8 0.002766115439038245 1.1314102282386575e-21
-8.75 0.0025991395550096492 2.3645971649127854e-20
-8.7 0.002182429804662447 -4.8096003559763164e-21
-8.649999999999999 0.0022071836095823873 1.376186793398904e-20
-8.6 0.0019968343874147846 -7.103767926309484e-21
-8.55 0.0016433957392376843 3.3482618251411302e-21
-8.5 0.001632938673091296 6.123424176814242e-21
-8.45 0.0009446358723603882 2.6584482934343448e-21
-8.399999999999999 0.00026888785559792144 -2.0013160691928586e-21
-8.35 0.00018077922835984248 -3.2339617474058102e-21
-8.3 0.0007767114128402683 1.0324095923179316e-21
-8.25 0.0007557877123501018 -2.1172270247651443e-20
-8.2 0.0014578561012394253 -5.489177014733924e-21
-8.149999999999999 0.0014438396953786856 1.5151596721502498e-20
-8.1 0.0017061305064900451 1.231726238615944e-20
-8.05 0.001966666998061822 -2.2780269057925035e-20
-8.0 0.002156318783582048 -1.4429677161437577e-20
-7.949999999999999 0.002132933032446881 -1.1051978355425658e-20
-7.8999999999999995 0.0029809125155111894 -4.7264004311105504e-20
-7.85 0.0019005438478771964 9.803870531427509e-21
-7.8 0.003528612968579604 -4.425220976563817e-20
-7.75 0.0017356407183896244 -1.6252108463955493e-20
-7.699999999999999 0.003769102736290443 -2.50188113157675e-20
-7.6499999999999995 0.002946654197405872 -2.3578056846147936e-20
-7.6 0.0027975977559059687 9.860078979217487e-21
