#T(K), mu, sigma_0_1, error en sigma_0_1
300.0 -2.0 -6.353374484947588e-18 1.1922158304809793e-17
300.0 -1.98 -3.500099475550446e-18 6.567964811466779e-18
300.0 -1.96 -1.7623745942376196e-18 3.307110123168981e-18
300.0 -1.94 -8.476761733489737e-19 1.5906712269818018e-18
300.0 -1.92 -3.987860173824104e-19 7.483253316313958e-19
300.0 -1.9 -1.856563521495012e-19 3.4838599589962207e-19
300.0 -1.88 -8.601258783287096e-20 1.6140409112529194e-19
300.0 -1.8599999999999999 -3.975825573194545e-20 7.460837477798827e-20
300.0 -1.84 -1.8357440682380932e-20 3.4451544742905036e-20
300.0 -1.82 -8.469571489442221e-21 1.5901151771907122e-20
300.0 -1.8 -3.9014085694139646e-21 7.338219314066124e-21
300.0 -1.78 -1.785401755514473e-21 3.387591191932071e-21
300.0 -1.76 -7.919324372797027e-22 1.56685240938452e-21
300.0 -1.74 -2.964490346726981e-22 7.313901542597468e-22
300.0 -1.72 1.260086626844578e-23 3.7782318519812756e-22
300.0 -1.7 3.295343899390972e-22 7.781428619033737e-22
300.0 -1.68 8.535070603517548e-22 1.667453626506908e-21
300.0 -1.66 1.9132815720033642e-21 3.6036190571044595e-21
300.0 -1.6400000000000001 4.171763467388758e-21 7.797603476662863e-21
300.0 -1.62 9.032507445732554e-21 1.685565824528078e-20
300.0 -1.6 1.947404988929697e-20 3.632818221516198e-20
300.0 -1.58 4.170070008784773e-20 7.778550767728872e-20
300.0 -1.56 8.804689656999445e-20 1.642337917664598e-19
300.0 -1.54 1.8049499489885725e-19 3.366759857427819e-19
300.0 -1.52 3.4845442678806693e-19 6.499689851553237e-19
300.0 -1.5 6.000425019569385e-19 1.1192538193254674e-18
300.0 -1.48 8.519520447978457e-19 1.5891383289616088e-18
300.0 -1.46 9.245674207928367e-19 1.7245871022343895e-18
300.0 -1.44 7.507469441511499e-19 1.4003613600252788e-18
300.0 -1.42 4.801863613794692e-19 8.95687192660331e-19
300.0 -1.4 2.628020592087702e-19 4.902022506074344e-19
300.0 -1.38 1.318698997574057e-19 2.459756884145266e-19
300.0 -1.3599999999999999 6.331984743118018e-20 1.1810988299514126e-19
300.0 -1.3399999999999999 2.9764578632739866e-20 5.551949657028848e-20
300.0 -1.3199999999999998 1.3851872737488868e-20 2.583755872817073e-20
300.0 -1.2999999999999998 6.416501085864623e-21 1.1968181102892189e-20
300.0 -1.28 2.966148707903461e-21 5.531734385977682e-21
300.0 -1.26 1.3704546057719255e-21 2.554138607447659e-21
300.0 -1.24 6.343492590572898e-22 1.17856880156575e-21
300.0 -1.22 2.9669982102962064e-22 5.432937316044718e-22
300.0 -1.2 1.4554207894841172e-22 2.506983920833708e-22
300.0 -1.18 8.589419614972733e-23 1.4795402819167417e-22
300.0 -1.1600000000000001 8.026061879525626e-23 1.3825010741115056e-22
300.0 -1.1400000000000001 1.2510122297857036e-22 2.1548871366109806e-22
300.0 -1.12 2.486132356512114e-22 4.49538365389967e-22
300.0 -1.1 5.28455178713396e-22 9.758348393394395e-22
300.0 -1.08 1.1405320845682379e-21 2.115628615430181e-21
300.0 -1.06 2.46936441950765e-21 4.584965807808176e-21
300.0 -1.04 5.3487005870760885e-21 9.933183096353195e-21
300.0 -1.02 1.1580171515054503e-20 2.150671835552477e-20
300.0 -1.0 2.503970719096481e-20 4.650422912612205e-20
300.0 -0.98 5.399111845174665e-20 1.0027355005554058e-19
300.0 -0.96 1.1571207290751852e-19 2.1490322097914975e-19
300.0 -0.94 2.4478941150423262e-19 4.546287734834255e-19
300.0 -0.9199999999999999 5.038633429553196e-19 9.357871188798967e-19
300.0 -0.8999999999999999 9.80677171855814e-19 1.8213372376017998e-18
300.0 -0.8799999999999999 1.7141174438140778e-18 3.183500159622746e-18
300.0 -0.8599999999999999 2.491733671401326e-18 4.627707728661306e-18
300.0 -0.8400000000000001 2.78542125378419e-18 5.1731513734855835e-18
300.0 -0.8200000000000001 2.326479817950726e-18 4.320794296201641e-18
300.0 -0.8 1.518988943748117e-18 2.821102815313068e-18
300.0 -0.78 8.41600591665183e-19 1.5630408689246692e-18
300.0 -0.76 4.2504068468628446e-19 7.893957866721186e-19
300.0 -0.74 2.0474156449043867e-19 3.802509599399768e-19
300.0 -0.72 9.638787901203662e-20 1.7901388812835127e-19
300.0 -0.7 4.4888600978277266e-20 8.33681898193966e-20
300.0 -0.6799999999999999 2.0799669567338438e-20 3.8629646789612264e-20
300.0 -0.6599999999999999 9.615233374180435e-21 1.785764277849635e-20
300.0 -0.6399999999999999 4.4401020490582456e-21 8.24626436057889e-21
300.0 -0.6199999999999999 2.0493157666137385e-21 3.806038551159826e-21
300.0 -0.5999999999999999 9.456372241462083e-22 1.756260206039136e-21
300.0 -0.5800000000000001 4.363088036842886e-22 8.103232084028374e-22
300.0 -0.56 2.01299199475954e-22 3.738577168072896e-22
300.0 -0.54 9.287103199611857e-23 1.7248231523048515e-22
300.0 -0.52 4.284636190614105e-23 7.957529427619058e-23
300.0 -0.5 1.9767217274349892e-23 3.671215155031668e-23
300.0 -0.48 9.11960762284829e-24 1.693715471089827e-23
300.0 -0.45999999999999996 4.207327544375898e-24 7.813949956592242e-24
300.0 -0.43999999999999995 1.9410480544044892e-24 3.6049611661225485e-24
300.0 -0.41999999999999993 8.95501156766691e-25 1.66314632819723e-24
300.0 -0.3999999999999999 4.1313876606565654e-25 7.672913282149115e-25
300.0 -0.3799999999999999 1.9060119351962154e-25 3.539892770247905e-25
300.0 -0.3599999999999999 8.793358157163674e-26 1.633126979292498e-25
300.0 -0.33999999999999986 4.0567804134809663e-26 7.534422685154809e-26
300.0 -0.32000000000000006 1.871530637700456e-26 3.476008856829204e-26
300.0 -0.30000000000000004 8.632951540181673e-27 1.6036731089443274e-26
300.0 -0.28 3.97989997399582e-27 7.398948184839424e-27
300.0 -0.26 1.8298259712015216e-27 3.414398130407966e-27
300.0 -0.24 8.30538015073928e-28 1.5771789085804102e-27
300.0 -0.21999999999999997 3.535792720107274e-28 7.318548236868289e-28
300.0 -0.19999999999999996 9.898817450441092e-29 3.4679763484639067e-28
300.0 -0.17999999999999994 -9.334880052635912e-29 3.392621637533555e-28
300.0 -0.15999999999999992 -3.443932695641661e-28 7.141401193119052e-28
300.0 -0.1399999999999999 -8.12028264600423e-28 1.538144111150238e-27
300.0 -0.11999999999999988 -1.79035160481609e-27 3.329494074822876e-27
300.0 -0.09999999999999987 -3.894635379973946e-27 7.214778317412517e-27
300.0 -0.08000000000000007 -8.448273422098155e-27 1.5637470130391528e-26
