11.604000000000001 8 -0.44204835503114737
23.208000000000002 8 -0.4422371252803714
34.812 8 -0.44228363871661713
46.416000000000004 8 -0.44202660601149546
58.02 8 -0.44146295795508195
69.624 8 -0.4370345101924613
81.22800000000001 8 -0.43039132849662565
92.83200000000001 8 -0.4265200385416392
104.436 8 -0.42385079617088195
116.04 8 -0.42177973786601797
127.64399999999999 8 -0.41566202009562403
139.248 8 -0.40907879872247577
150.852 8 -0.4046063705754932
162.45600000000002 8 -0.40133834021980874
174.06 8 -0.39289003278827295
185.66400000000002 8 -0.3865147543256171
197.268 8 -0.38197905852575786
208.872 8 -0.3737277038162574
220.476 8 -0.36657693557208404
232.08 8 -0.36143381358124316
243.68400000000003 8 -0.35215132881421596
255.28799999999998 8 -0.34505280101438984
266.892 8 -0.33820337418001145
278.496 8 -0.3291329627390951
290.1 8 -0.32249733596108854
301.704 8 -0.3134296608623117
313.308 8 -0.30546682933345437
324.91200000000003 8 -0.2979365292703733
336.516 8 -0.2889511437388137
