  0.16962907E+01 -0.81277323E+01
  0.17161968E+01 -0.80494952E+01
  0.17361030E+01 -0.79704183E+01
  0.17560091E+01 -0.78907340E+01
  0.17759152E+01 -0.78106715E+01
  0.17958213E+01 -0.77306574E+01
  0.18157274E+01 -0.76646497E+01
  
  0.00000000E+00 -0.49058407E-01
  0.19991531E-01 -0.56220123E-01
  0.39983063E-01 -0.86409499E-01
  0.59974594E-01 -0.15127809E+00
  0.79966126E-01 -0.24630701E+00
  0.99957657E-01 -0.36519937E+00
  0.11994919E+00 -0.50314627E+00
  0.13994072E+00 -0.65574477E+00
  0.15993225E+00 -0.81892279E+00
  0.17992378E+00 -0.98914246E+00
  0.19991531E+00 -0.11639143E+01
  0.21990685E+00 -0.13431731E+01
  0.23989838E+00 -0.15241511E+01
  0.25988991E+00 -0.17057250E+01
  0.27988144E+00 -0.18879994E+01
  0.29987297E+00 -0.20714581E+01
  0.31986450E+00 -0.22566830E+01
  0.33985604E+00 -0.24441178E+01
  0.35984757E+00 -0.26338842E+01
  0.37983910E+00 -0.28256911E+01
  0.39983063E+00 -0.30196466E+01
  0.41982216E+00 -0.32182202E+01
  0.43981369E+00 -0.34156147E+01
  0.45980522E+00 -0.36094986E+01
  0.47979676E+00 -0.37981195E+01
  0.49978829E+00 -0.39802531E+01
  0.51977982E+00 -0.41553394E+01
  0.53977135E+00 -0.43235172E+01
  0.55976288E+00 -0.44855500E+01
  0.57975441E+00 -0.46426679E+01
  0.59974594E+00 -0.47965732E+01
  0.61973748E+00 -0.49532726E+01
  0.63972901E+00 -0.51092498E+01
  0.65972054E+00 -0.52638825E+01
  0.67971207E+00 -0.54170437E+01
  0.69970360E+00 -0.55682556E+01
  0.71969513E+00 -0.57167293E+01
  0.73968667E+00 -0.58614534E+01
  0.75967820E+00 -0.60013037E+01
  0.77966973E+00 -0.61351578E+01
  0.79966126E+00 -0.62629196E+01
  0.81965279E+00 -0.63859637E+01
  0.83964432E+00 -0.64994005E+01
  0.85963585E+00 -0.66020830E+01
  0.87962739E+00 -0.66931307E+01
  0.89961892E+00 -0.67717726E+01
  0.91961045E+00 -0.68372770E+01
  0.93960198E+00 -0.68889156E+01
  0.95959351E+00 -0.69259832E+01
  0.97958504E+00 -0.69478778E+01
  0.99957657E+00 -0.69542388E+01
  0.10194827E+01 -0.69544220E+01
  0.10393888E+01 -0.69527606E+01
  0.10592949E+01 -0.69490967E+01
  0.10792010E+01 -0.69436351E+01
  0.10991072E+01 -0.69374626E+01
  0.11190133E+01 -0.69317223E+01
  0.11389194E+01 -0.69256860E+01
  0.11588255E+01 -0.69186814E+01
  0.11787316E+01 -0.69103666E+01
  0.11986378E+01 -0.69005598E+01
  0.12185439E+01 -0.68892192E+01
  0.12384500E+01 -0.68764540E+01
  0.12583561E+01 -0.68625294E+01
  0.12782622E+01 -0.68478586E+01
  0.12981684E+01 -0.68329777E+01
  0.13180745E+01 -0.68185539E+01
  0.13379806E+01 -0.68098015E+01
  0.13578867E+01 -0.68036431E+01
  0.13777928E+01 -0.67980818E+01
  0.13976989E+01 -0.67932767E+01
  0.14176051E+01 -0.67895849E+01
  0.14375112E+01 -0.67875586E+01
  0.14574173E+01 -0.67879366E+01
  0.14773234E+01 -0.67916169E+01
  0.14972295E+01 -0.67995603E+01
  0.15171357E+01 -0.68125884E+01
  0.15370418E+01 -0.68312662E+01
  0.15569479E+01 -0.68560533E+01
  0.15768540E+01 -0.68874448E+01
  0.15967601E+01 -0.69259149E+01
  0.16166662E+01 -0.69717605E+01
  0.16365724E+01 -0.70249846E+01
  0.16564785E+01 -0.70864919E+01
  0.16763846E+01 -0.71552438E+01
  0.16962907E+01 -0.72278717E+01
  0.17161968E+01 -0.73025158E+01
  0.17361030E+01 -0.73776743E+01
  0.17560091E+01 -0.74523808E+01
  0.17759152E+01 -0.75262481E+01
  0.17958213E+01 -0.75991202E+01
  0.18157274E+01 -0.76559196E+01
  
  0.00000000E+00 -0.48386267E-01
  0.19991531E-01 -0.52548334E-01
  0.39983063E-01 -0.77257713E-01
  0.59974594E-01 -0.13693399E+00
  0.79966126E-01 -0.22971333E+00
  0.99957657E-01 -0.34881910E+00
  0.11994919E+00 -0.48868968E+00
  0.13994072E+00 -0.64424396E+00
  0.15993225E+00 -0.81087116E+00
  0.17992378E+00 -0.98464287E+00
  0.19991531E+00 -0.11621814E+01
  0.21990685E+00 -0.13394986E+01
  0.23989838E+00 -0.15171312E+01
  0.25988991E+00 -0.16955941E+01
  0.27988144E+00 -0.18754131E+01
  0.29987297E+00 -0.20574556E+01
  0.31986450E+00 -0.22426339E+01
  0.33985604E+00 -0.24315909E+01
  0.35984757E+00 -0.26244496E+01
  0.37983910E+00 -0.28206595E+01
  0.39983063E+00 -0.30181681E+01
  0.41982216E+00 -0.32116667E+01
  0.43981369E+00 -0.34036041E+01
  0.45980522E+00 -0.35929364E+01
  0.47979676E+00 -0.37785008E+01
  0.49978829E+00 -0.39594647E+01
  0.51977982E+00 -0.41354313E+01
  0.53977135E+00 -0.43064568E+01
  0.55976288E+00 -0.44729872E+01
  0.57975441E+00 -0.46357275E+01
  0.59974594E+00 -0.47952534E+01
  0.61973748E+00 -0.49477686E+01
  0.63972901E+00 -0.50985576E+01
  0.65972054E+00 -0.52492812E+01
  0.67971207E+00 -0.54002084E+01
  0.69970360E+00 -0.55510295E+01
  0.71969513E+00 -0.57009099E+01
  0.73968667E+00 -0.58485943E+01
  0.75967820E+00 -0.59925515E+01
  0.77966973E+00 -0.61311249E+01
  0.79966126E+00 -0.62617398E+01
  0.81965279E+00 -0.63806154E+01
  0.83964432E+00 -0.64905604E+01
  0.85963585E+00 -0.65909278E+01
  0.87962739E+00 -0.66809790E+01
  0.89961892E+00 -0.67598988E+01
  0.91961045E+00 -0.68267527E+01
  0.93960198E+00 -0.68804988E+01
  0.95959351E+00 -0.69200705E+01
  0.97958504E+00 -0.69445208E+01
  0.99957657E+00 -0.69531628E+01
  0.10194827E+01 -0.69502550E+01
  0.10393888E+01 -0.69468247E+01
  0.10592949E+01 -0.69430085E+01
  0.10792010E+01 -0.69385524E+01
  0.10991072E+01 -0.69323404E+01
  0.11190133E+01 -0.69232642E+01
  0.11389194E+01 -0.69121786E+01
  0.11588255E+01 -0.68999786E+01
  0.11787316E+01 -0.68873108E+01
  0.11986378E+01 -0.68747216E+01
  0.12185439E+01 -0.68626543E+01
  0.12384500E+01 -0.68514240E+01
  0.12583561E+01 -0.68412036E+01
  0.12782622E+01 -0.68320283E+01
  0.12981684E+01 -0.68238182E+01
  0.13180745E+01 -0.68163706E+01
  0.13379806E+01 -0.68049481E+01
  0.13578867E+01 -0.67931274E+01
  0.13777928E+01 -0.67834417E+01
  0.13976989E+01 -0.67763229E+01
  0.14176051E+01 -0.67720811E+01
  0.14375112E+01 -0.67709323E+01
  0.14574173E+01 -0.67730355E+01
  0.14773234E+01 -0.67785493E+01
  0.14972295E+01 -0.67877468E+01
  0.15171357E+01 -0.68012150E+01
  0.15370418E+01 -0.68199319E+01
  0.15569479E+01 -0.68450211E+01
  0.15768540E+01 -0.68774499E+01
  0.15967601E+01 -0.69178549E+01
  0.16166662E+01 -0.69664234E+01
  0.16365724E+01 -0.70227492E+01
  0.16564785E+01 -0.70844824E+01
  0.16763846E+01 -0.71502222E+01
  0.16962907E+01 -0.72201940E+01
  0.17161968E+01 -0.72928973E+01
  0.17361030E+01 -0.73668114E+01
  0.17560091E+01 -0.74406734E+01
  0.17759152E+01 -0.75136484E+01
  0.17958213E+01 -0.75854110E+01
  0.18157274E+01 -0.76440355E+01
  
  0.00000000E+00 -0.20913700E-02
  0.19991531E-01 -0.10633399E-01
  0.39983063E-01 -0.30957038E-01
  0.59974594E-01 -0.49645205E-01
  0.79966126E-01 -0.69513037E-01
  0.99957657E-01 -0.91468702E-01
  0.11994919E+00 -0.11531297E+00
  0.13994072E+00 -0.14088513E+00
  0.15993225E+00 -0.16822344E+00
  0.17992378E+00 -0.19756550E+00
  0.19991531E+00 -0.23032761E+00
  0.21990685E+00 -0.26966421E+00
  0.23989838E+00 -0.31098713E+00
  0.25988991E+00 -0.35316559E+00
  0.27988144E+00 -0.39512484E+00
  0.29987297E+00 -0.43593360E+00
  0.31986450E+00 -0.47488740E+00
  0.33985604E+00 -0.51157545E+00
  0.35984757E+00 -0.54592005E+00
  0.37983910E+00 -0.57817508E+00
  0.39983063E+00 -0.60890164E+00
  0.41982216E+00 -0.64440132E+00
  0.43981369E+00 -0.68067851E+00
  0.45980522E+00 -0.71645666E+00
  0.47979676E+00 -0.75149325E+00
  0.49978829E+00 -0.78558514E+00
  0.51977982E+00 -0.81860386E+00
  0.53977135E+00 -0.85054433E+00
  0.55976288E+00 -0.88158553E+00
  0.57975441E+00 -0.91213079E+00
  0.59974594E+00 -0.94346061E+00
  0.61973748E+00 -0.97757220E+00
  0.63972901E+00 -0.10096811E+01
  0.65972054E+00 -0.10389678E+01
  0.67971207E+00 -0.10648054E+01
  0.69970360E+00 -0.10868462E+01
  0.71969513E+00 -0.11051669E+01
  0.73968667E+00 -0.11202760E+01
  0.75967820E+00 -0.11330106E+01
  0.77966973E+00 -0.11443556E+01
  0.79966126E+00 -0.11557504E+01
  0.81965279E+00 -0.11695270E+01
  0.83964432E+00 -0.11830152E+01
  0.85963585E+00 -0.11955318E+01
  0.87962739E+00 -0.12066164E+01
  0.89961892E+00 -0.12158808E+01
  0.91961045E+00 -0.12230010E+01
  0.93960198E+00 -0.12277276E+01
  0.95959351E+00 -0.12299201E+01
  0.97958504E+00 -0.12295920E+01
  0.99957657E+00 -0.12269503E+01
  0.10194827E+01 -0.12418295E+01
  0.10393888E+01 -0.12856161E+01
  0.10592949E+01 -0.13536252E+01
  0.10792010E+01 -0.14386524E+01
  0.10991072E+01 -0.15351029E+01
  0.11190133E+01 -0.16392347E+01
  0.11389194E+01 -0.17488563E+01
  0.11588255E+01 -0.18628500E+01
  0.11787316E+01 -0.19808004E+01
  0.11986378E+01 -0.21027177E+01
  0.12185439E+01 -0.22287538E+01
  0.12384500E+01 -0.23589302E+01
  0.12583561E+01 -0.24929249E+01
  0.12782622E+01 -0.26299345E+01
  0.12981684E+01 -0.27686217E+01
  0.13180745E+01 -0.29071872E+01
  0.13379806E+01 -0.30488016E+01
  0.13578867E+01 -0.31869739E+01
  0.13777928E+01 -0.33172447E+01
  0.13976989E+01 -0.34373679E+01
  0.14176051E+01 -0.35459060E+01
  0.14375112E+01 -0.36423863E+01
  0.14574173E+01 -0.37273065E+01
  0.14773234E+01 -0.38019719E+01
  0.14972295E+01 -0.38680971E+01
  0.15171357E+01 -0.39270875E+01
  0.15370418E+01 -0.39794329E+01
  0.15569479E+01 -0.40248221E+01
  0.15768540E+01 -0.40625443E+01
  0.15967601E+01 -0.40917292E+01
  0.16166662E+01 -0.41115082E+01
  0.16365724E+01 -0.41211780E+01
  0.16564785E+01 -0.41230718E+01
  0.16763846E+01 -0.41209592E+01
  0.16962907E+01 -0.41079491E+01
  0.17161968E+01 -0.40838078E+01
  0.17361030E+01 -0.40488617E+01
  0.17560091E+01 -0.40039886E+01
  0.17759152E+01 -0.39506064E+01
  0.17958213E+01 -0.38911211E+01
  0.18157274E+01 -0.38527410E+01
  
  0.00000000E+00 -0.15585272E-02
  0.19991531E-01 -0.63942932E-02
  0.39983063E-01 -0.25413356E-01
  0.59974594E-01 -0.45486676E-01
  0.79966126E-01 -0.63465823E-01
  0.99957657E-01 -0.83149201E-01
  0.11994919E+00 -0.10574420E+00
  0.13994072E+00 -0.13158873E+00
  0.15993225E+00 -0.16090096E+00
  0.17992378E+00 -0.19383415E+00
  0.19991531E+00 -0.22916160E+00
  0.21990685E+00 -0.26333651E+00
  0.23989838E+00 -0.29986918E+00
  0.25988991E+00 -0.33827207E+00
  0.27988144E+00 -0.37777032E+00
  0.29987297E+00 -0.41757951E+00
  0.31986450E+00 -0.45707648E+00
  0.33985604E+00 -0.49586288E+00
  0.35984757E+00 -0.53380030E+00
  0.37983910E+00 -0.57102085E+00
  0.39983063E+00 -0.60778762E+00
  0.41982216E+00 -0.63871193E+00
  0.43981369E+00 -0.66852559E+00
  0.45980522E+00 -0.69902679E+00
  0.47979676E+00 -0.73076008E+00
  0.49978829E+00 -0.76397631E+00
  0.51977982E+00 -0.79864178E+00
  0.53977135E+00 -0.83448399E+00
  0.55976288E+00 -0.87099702E+00
  0.57975441E+00 -0.90748203E+00
  0.59974594E+00 -0.94236882E+00
  0.61973748E+00 -0.97294321E+00
  0.63972901E+00 -0.10024296E+01
  0.65972054E+00 -0.10297785E+01
  0.67971207E+00 -0.10542809E+01
  0.69970360E+00 -0.10758084E+01
  0.71969513E+00 -0.10946485E+01
  0.73968667E+00 -0.11113513E+01
  0.75967820E+00 -0.11266077E+01
  0.77966973E+00 -0.11410911E+01
  0.79966126E+00 -0.11546642E+01
  0.81965279E+00 -0.11655001E+01
  0.83964432E+00 -0.11759766E+01
  0.85963585E+00 -0.11860698E+01
  0.87962739E+00 -0.11954790E+01
  0.89961892E+00 -0.12039564E+01
  0.91961045E+00 -0.12113424E+01
  0.93960198E+00 -0.12174851E+01
  0.95959351E+00 -0.12221440E+01
  0.97958504E+00 -0.12250152E+01
  0.99957657E+00 -0.12258646E+01
  0.10194827E+01 -0.12330913E+01
  0.10393888E+01 -0.12720742E+01
  0.10592949E+01 -0.13361455E+01
  0.10792010E+01 -0.14186458E+01
  0.10991072E+01 -0.15136243E+01
  0.11190133E+01 -0.16165109E+01
  0.11389194E+01 -0.17245812E+01
  0.11588255E+01 -0.18368427E+01
  0.11787316E+01 -0.19534441E+01
  0.11986378E+01 -0.20749752E+01
  0.12185439E+01 -0.22019631E+01
  0.12384500E+01 -0.23345887E+01
  0.12583561E+01 -0.24725255E+01
  0.12782622E+01 -0.26148303E+01
  0.12981684E+01 -0.27598850E+01
  0.13180745E+01 -0.29054011E+01
  0.13379806E+01 -0.30432933E+01
  0.13578867E+01 -0.31748236E+01
  0.13777928E+01 -0.32995401E+01
  0.13976989E+01 -0.34157119E+01
  0.14176051E+01 -0.35221958E+01
  0.14375112E+01 -0.36184850E+01
  0.14574173E+01 -0.37046041E+01
  0.14773234E+01 -0.37808945E+01
  0.14972295E+01 -0.38478518E+01
  0.15171357E+01 -0.39062329E+01
  0.15370418E+01 -0.39571439E+01
  0.15569479E+01 -0.40016051E+01
  0.15768540E+01 -0.40400710E+01
  0.15967601E+01 -0.40723307E+01
  0.16166662E+01 -0.40976406E+01
  0.16365724E+01 -0.41149299E+01
  0.16564785E+01 -0.41203076E+01
  0.16763846E+01 -0.41089918E+01
  0.16962907E+01 -0.40876388E+01
  0.17161968E+01 -0.40571370E+01
  0.17361030E+01 -0.40187065E+01
  0.17560091E+01 -0.39738744E+01
  0.17759152E+01 -0.39246794E+01
  0.17958213E+01 -0.38752107E+01
  0.18157274E+01 -0.38385512E+01
  
  0.00000000E+00 -0.84507507E-03
  0.19991531E-01 -0.41189804E-02
  0.39983063E-01 -0.12297099E-01
  0.59974594E-01 -0.23409201E-01
  0.79966126E-01 -0.38209412E-01
  0.99957657E-01 -0.56864218E-01
  0.11994919E+00 -0.79339642E-01
  0.13994072E+00 -0.10536469E+00
  0.15993225E+00 -0.13441784E+00
  0.17992378E+00 -0.16581897E+00
  0.19991531E+00 -0.19920005E+00
  0.21990685E+00 -0.23619621E+00
  0.23989838E+00 -0.27466480E+00
  0.25988991E+00 -0.31360313E+00
  0.27988144E+00 -0.35274521E+00
  0.29987297E+00 -0.39185206E+00
  0.31986450E+00 -0.43061932E+00
  0.33985604E+00 -0.46873315E+00
  0.35984757E+00 -0.50598081E+00
  0.37983910E+00 -0.54235376E+00
  0.39983063E+00 -0.57784892E+00
  0.41982216E+00 -0.61250837E+00
  0.43981369E+00 -0.64676516E+00
  0.45980522E+00 -0.68083297E+00
  0.47979676E+00 -0.71485375E+00
  0.49978829E+00 -0.74889264E+00
  0.51977982E+00 -0.78286451E+00
  0.53977135E+00 -0.81651291E+00
  0.55976288E+00 -0.84948765E+00
  0.57975441E+00 -0.88141579E+00
  0.59974594E+00 -0.91227149E+00
  0.61973748E+00 -0.94327045E+00
  0.63972901E+00 -0.97200702E+00
  0.65972054E+00 -0.99830136E+00
  0.67971207E+00 -0.10222962E+01
  0.69970360E+00 -0.10440915E+01
  0.71969513E+00 -0.10638039E+01
  0.73968667E+00 -0.10815767E+01
  0.75967820E+00 -0.10975361E+01
  0.77966973E+00 -0.11117460E+01
  0.79966126E+00 -0.11243244E+01
  0.81965279E+00 -0.11367316E+01
  0.83964432E+00 -0.11488741E+01
  0.85963585E+00 -0.11600693E+01
  0.87962739E+00 -0.11702542E+01
  0.89961892E+00 -0.11792055E+01
  0.91961045E+00 -0.11865546E+01
  0.93960198E+00 -0.11919190E+01
  0.95959351E+00 -0.11950553E+01
  0.97958504E+00 -0.11959071E+01
  0.99957657E+00 -0.11954141E+01
  0.10194827E+01 -0.11985033E+01
  0.10393888E+01 -0.12091515E+01
  0.10592949E+01 -0.12263795E+01
  0.10792010E+01 -0.12498698E+01
  0.10991072E+01 -0.12793080E+01
  0.11190133E+01 -0.13140960E+01
  0.11389194E+01 -0.13534926E+01
  0.11588255E+01 -0.13967767E+01
  0.11787316E+01 -0.14436104E+01
  0.11986378E+01 -0.14945563E+01
  0.12185439E+01 -0.15481608E+01
  0.12384500E+01 -0.16016878E+01
  0.12583561E+01 -0.16544224E+01
  0.12782622E+01 -0.17068933E+01
  0.12981684E+01 -0.17603965E+01
  0.13180745E+01 -0.18167327E+01
  0.13379806E+01 -0.18792504E+01
  0.13578867E+01 -0.19491038E+01
  0.13777928E+01 -0.20247349E+01
  0.13976989E+01 -0.21064088E+01
  0.14176051E+01 -0.21943209E+01
  0.14375112E+01 -0.22881529E+01
  0.14574173E+01 -0.23865027E+01
  0.14773234E+01 -0.24872317E+01
  0.14972295E+01 -0.25880704E+01
  0.15171357E+01 -0.26869202E+01
  0.15370418E+01 -0.27820469E+01
  0.15569479E+01 -0.28722334E+01
  0.15768540E+01 -0.29568773E+01
  0.15967601E+01 -0.30360148E+01
  0.16166662E+01 -0.31102681E+01
  0.16365724E+01 -0.31807215E+01
  0.16564785E+01 -0.32493102E+01
  0.16763846E+01 -0.33191797E+01
  0.16962907E+01 -0.33890196E+01
  0.17161968E+01 -0.34599404E+01
  0.17361030E+01 -0.35326528E+01
  0.17560091E+01 -0.36070589E+01
  0.17759152E+01 -0.36822488E+01
  0.17958213E+01 -0.37561149E+01
  0.18157274E+01 -0.38080141E+01
  
  0.00000000E+00  0.10772169E-08
  0.19991531E-01  0.12099788E-02
  0.39983063E-01 -0.30291389E-02
  0.59974594E-01 -0.12332603E-01
  0.79966126E-01 -0.26643906E-01
  0.99957657E-01 -0.45757440E-01
  0.11994919E+00 -0.69345076E-01
  0.13994072E+00 -0.96973995E-01
  0.15993225E+00 -0.12811020E+00
  0.17992378E+00 -0.16211113E+00
  0.19991531E+00 -0.19803323E+00
  0.21990685E+00 -0.23323993E+00
  0.23989838E+00 -0.26924171E+00
  0.25988991E+00 -0.30664824E+00
  0.27988144E+00 -0.34534466E+00
  0.29987297E+00 -0.38498880E+00
  0.31986450E+00 -0.42506446E+00
  0.33985604E+00 -0.46494408E+00
  0.35984757E+00 -0.50393538E+00
  0.37983910E+00 -0.54132022E+00
  0.39983063E+00 -0.57673488E+00
  0.41982216E+00 -0.61034264E+00
  0.43981369E+00 -0.64248355E+00
  0.45980522E+00 -0.67398273E+00
  0.47979676E+00 -0.70567885E+00
  0.49978829E+00 -0.73821733E+00
  0.51977982E+00 -0.77195178E+00
  0.53977135E+00 -0.80685637E+00
  0.55976288E+00 -0.84245075E+00
  0.57975441E+00 -0.87776941E+00
  0.59974594E+00 -0.91117980E+00
  0.61973748E+00 -0.94012620E+00
  0.63972901E+00 -0.96665272E+00
  0.65972054E+00 -0.99127916E+00
  0.67971207E+00 -0.10142842E+01
  0.69970360E+00 -0.10358762E+01
  0.71969513E+00 -0.10561568E+01
  0.73968667E+00 -0.10751208E+01
  0.75967820E+00 -0.10926773E+01
  0.77966973E+00 -0.11087276E+01
  0.79966126E+00 -0.11232383E+01
  0.81965279E+00 -0.11351670E+01
  0.83964432E+00 -0.11452461E+01
  0.85963585E+00 -0.11546421E+01
  0.87962739E+00 -0.11634945E+01
  0.89961892E+00 -0.11716844E+01
  0.91961045E+00 -0.11789783E+01
  0.93960198E+00 -0.11851409E+01
  0.95959351E+00 -0.11899899E+01
  0.97958504E+00 -0.11933878E+01
  0.99957657E+00 -0.11943285E+01
  0.10194827E+01 -0.11928313E+01
  0.10393888E+01 -0.11945077E+01
  0.10592949E+01 -0.12033387E+01
  0.10792010E+01 -0.12218792E+01
