# Written by the BoltzWann module of the Wannier90 code.
# [Electrical conductivity in SI units, i.e. in 1/Ohm/m]
# Mu(eV) Temp(K) ElCond_xx ElCond_xy ElCond_yy ElCond_xz ElCond_yz ElCond_zz
  -2.000000000       360.0000000       1001889.786       3443.347072       1001055.774       645.0852517       1360.875893       1000660.901    
  -2.000000000       365.0000000       1002430.866       3383.863083       1001556.342       608.7230996       1344.146765       1001187.849    
  -2.000000000       370.0000000       1002970.969       3326.470540       1002057.089       573.7020879       1327.672051       1001713.174    
  -2.000000000       375.0000000       1003509.563       3271.078515       1002557.448       540.0136374       1311.493977       1002236.413    
  -2.000000000       380.0000000       1004046.152       3217.600385       1003056.887       507.6444635       1295.648469       1002757.134    
  -2.000000000       385.0000000       1004580.276       3165.953643       1003554.914       476.5772355       1280.165764       1003274.936    
  -2.000000000       390.0000000       1005111.506       3116.059707       1004051.069       446.7911693       1265.070977       1003789.445    
  -2.000000000       395.0000000       1005639.445       3067.843743       1004544.925       418.2625558       1250.384614       1004300.317    
  -2.000000000       400.0000000       1006163.726       3021.234492       1005036.086       390.9652339       1236.123044       1004807.230    
  -1.990000000       100.0000000       970644.9046       18624.74648       974457.2447      -3302.968011      -1911.410285       963739.2786    
  -1.990000000       105.0000000       972602.9670       17592.55172       976275.6721      -2656.180663      -1575.899634       965798.8429    
  -1.990000000       110.0000000       974344.4702       16650.12548       977862.2145      -2084.704412      -1240.122874       967661.2437    
  -1.990000000       115.0000000       975885.0140       15788.08679       979239.0353      -1579.653578      -908.7585882       969340.4215    
  -1.990000000       120.0000000       977241.1219       14997.97606       980427.5563      -1133.288865      -585.5205311       970850.9331    
  -1.990000000       125.0000000       978429.6709       14272.22097       981448.2322      -738.9052824      -273.3022553       972207.4856    
  -1.990000000       130.0000000       979467.4394       13604.07698       982320.3870      -390.7056715       25.69709954       973424.5855    
  -1.990000000       135.0000000       980370.7630       12987.55639       983062.1047      -83.67502947       309.8640090       974516.2839    
  -1.990000000       140.0000000       981155.2831       12417.35421       983690.1672       186.5361042       578.0765265       975495.9965    
  -1.990000000       145.0000000       981835.7723       11888.77584       984220.0314       423.7153454       829.6229394       976376.3839    
  -1.990000000       150.0000000       982426.0240       11397.66895       984665.8373       631.1780708       1064.131367       977169.2787    
  -1.990000000       155.0000000       982938.7910       10940.36100       985040.4387       811.8432929       1281.508860       977885.6490    
  -1.990000000       160.0000000       983385.7626       10513.60267       985355.4529       968.2969693       1481.888829       978535.5877    
  -1.990000000       165.0000000       983777.5714       10114.51729       985621.3214       1102.844265       1665.585794       979128.3236    
  -1.990000000       170.0000000       984123.8207       9740.555911       985847.3791       1217.552367       1833.056621       979672.2455    
  -1.990000000       175.0000000       984433.1276       9389.457569       986041.9279       1314.285381       1984.867495       980174.9379    
  -1.990000000       180.0000000       984713.1752       9059.214317       986212.3122       1394.732698       2121.665937       980643.2223    
  -1.990000000       185.0000000       984970.7722       8748.040450       986364.9946       1460.432034       2244.157295       981083.2029    
  -1.990000000       190.0000000       985211.9147       8454.345509       986505.6293       1512.788182       2353.085115       981500.3155    
  -1.990000000       195.0000000       985441.8497       8176.710616       986639.1335       1553.088317       2449.214915       981899.3755    
  -1.990000000       200.0000000       985665.1371       7913.867730       986769.7554       1582.514575       2533.320908       982284.6261    
  -1.990000000       205.0000000       985885.7115       7664.681482       986901.1377       1602.154465       2606.175245       982659.7861    
  -1.990000000       210.0000000       986106.9395       7428.133266       987036.3780       1613.009587       2668.539430       983028.0940    
  -1.990000000       215.0000000       986331.6752       7203.307319       987178.0839       1616.003000       2721.157581       983392.3518    
  -1.990000000       220.0000000       986562.3121       6989.378523       987328.4248       1611.985549       2764.751236       983754.9655    
  -1.990000000       225.0000000       986800.8307       6785.601737       987489.1790       1601.741367       2800.015475       984117.9826    
  -1.990000000       230.0000000       987048.8434       6591.302453       987661.7772       1585.992724       2827.616127       984483.1282    
  -1.990000000       235.0000000       987307.6353       6405.868620       987847.3421       1565.404358       2848.187874       984851.8373    
  -1.990000000       240.0000000       987578.2018       6228.743482       988046.7245       1540.587405       2862.333097       985225.2857    
  -1.990000000       245.0000000       987861.2827       6059.419313       988260.5357       1512.102981       2870.621329       985604.4175    
  -1.990000000       250.0000000       988157.3931       5897.431924       988489.1774       1480.465503       2873.589179       985989.9712    
  -1.990000000       255.0000000       988466.8520       5742.355856       988732.8683       1446.145766       2871.740659       986382.5026    
  -1.990000000       260.0000000       988789.8077       5593.800168       988991.6682       1409.573839       2865.547803       986782.4067    
  -1.990000000       265.0000000       989126.2604       5451.404740       989265.4996       1371.141772       2855.451520       987189.9368    
  -1.990000000       270.0000000       989476.0829       5314.837039       989554.1674       1331.206162       2841.862629       987605.2224    
  -1.990000000       275.0000000       989839.0397       5183.789270       989857.3756       1290.090571       2825.163017       988028.2851    
  -1.990000000       280.0000000       990214.8026       5057.975882       990174.7438       1248.087817       2805.706890       988459.0532    
  -1.990000000       285.0000000       990602.9664       4937.131372       990505.8202       1205.462140       2783.822073       988897.3745    
  -1.990000000       290.0000000       991003.0613       4821.008353       990850.0943       1162.451257       2759.811353       989343.0284    
  -1.990000000       295.0000000       991414.5652       4709.375851       991207.0078       1119.268301       2733.953820       989795.7362    
  -1.990000000       300.0000000       991836.9134       4602.017799       991575.9644       1076.103650       2706.506203       990255.1705    
  -1.990000000       305.0000000       992269.5086       4498.731712       991956.3380       1033.126667       2677.704196       990720.9640    
  -1.990000000       310.0000000       992711.7281       4399.327512       992347.4807       990.4873206       2647.763736       991192.7168    
  -1.990000000       315.0000000       993162.9316       4303.626477       992748.7292       948.3177286       2616.882262       991670.0030    
  -1.990000000       320.0000000       993622.4671       4211.460320       993159.4104       906.7335956       2585.239910       992152.3771    
  -1.990000000       325.0000000       994089.6760       4122.670360       993578.8468       865.8355682       2553.000679       992639.3787    
  -1.990000000       330.0000000       994563.8987       4037.106779       994006.3609       825.7105024       2520.313530       993130.5379    
  -1.990000000       335.0000000       995044.4777       3954.627967       994441.2788       786.4326494       2487.313447       993625.3785    
  -1.990000000       340.0000000       995530.7618       3875.099920       994882.9335       748.0647620       2454.122428       994123.4223    
  -1.990000000       345.0000000       996022.1087       3798.395712       995330.6678       710.6591268       2420.850443       994624.1920    
  -1.990000000       350.0000000       996517.8878       3724.395003       995783.8368       674.2585242       2387.596320       995127.2139    
  -1.990000000       355.0000000       997017.4822       3652.983610       996241.8095       638.8971207       2354.448592       995632.0201    
  -1.990000000       360.0000000       997520.2906       3584.053102       996703.9709       604.6012969       2321.486290       996138.1508    
  -1.990000000       365.0000000       998025.7285       3517.500440       997169.7232       571.3904137       2288.779683       996645.1558    
  -1.990000000       370.0000000       998533.2300       3453.227645       997638.4869       539.2775222       2256.390981       997152.5962    
  -1.990000000       375.0000000       999042.2478       3391.141493       998109.7015       508.2700180       2224.374982       997660.0450    
  -1.990000000       380.0000000       999552.2549       3331.153238       998582.8266       478.3702454       2192.779681       998167.0888    
  -1.990000000       385.0000000       1000062.744       3273.178353       999057.3420       449.5760534       2161.646842       998673.3282    
  -1.990000000       390.0000000       1000573.230       3217.136289       999532.7482       421.8813065       2131.012521       999178.3785    
  -1.990000000       395.0000000       1001083.247       3162.950259       1000008.566       395.2763543       2100.907564       999681.8703    
  -1.990000000       400.0000000       1001592.351       3110.547033       1000484.339       369.7484608       2071.358058       1000183.449    
  -1.980000000       100.0000000       956419.8519       11473.99889       958446.8938       6755.122057       5237.096729       952811.4116    
  -1.980000000       105.0000000       959391.4541       11188.76282       960936.8868       6098.287750       5158.918581       955236.9388    
  -1.980000000       110.0000000       962092.3354       10905.54986       963264.7123       5524.492809       5099.934104       957517.1565    
  -1.980000000       115.0000000       964538.6872       10625.92487       965424.9397       5024.079196       5056.259759       959650.0151    
  -1.980000000       120.0000000       966747.3673       10351.09332       967416.6879       4588.138281       5024.465531       961636.2255    
  -1.980000000       125.0000000       968735.5615       10081.95410       969242.6305       4208.561336       5001.606965       963478.7747    
  -1.980000000       130.0000000       970520.4804       9819.149914       970908.1425       3878.042077       4985.208232       965182.4544    
  -1.980000000       135.0000000       972119.1020       9563.113782       972420.5820       3590.049817       4973.220589       966753.4304    
  -1.980000000       140.0000000       973547.9627       9314.110541       973788.6973       3338.785449       4963.970930       968198.8642    
  -1.980000000       145.0000000       974822.9960       9072.272793       975022.1431       3119.128259       4956.108893       969526.5895    
  -1.980000000       150.0000000       975959.4115       8837.631249       976131.0925       2926.578780       4948.557041       970744.8427    
  -1.980000000       155.0000000       976971.6108       8610.139806       977125.9298       2757.201047       4940.466247       971862.0418    
  -1.980000000       160.0000000       977873.1328       8389.695869       978017.0106       2607.566348       4931.176954       972886.6094    
  -1.980000000       165.0000000       978676.6239       8176.156549       978814.4800       2474.699758       4920.186229       973826.8330    
  -1.980000000       170.0000000       979393.8287       7969.351365       979528.1351       2356.030165       4907.120120       974690.7577    
  -1.980000000       175.0000000       980035.5958       7769.092060       980167.3273       2249.344149       4891.710642       975486.1063    
  -1.980000000       180.0000000       980611.8960       7575.180052       980740.8943       2152.743814       4873.776727       976220.2209    
  -1.980000000       185.0000000       981131.8502       7387.412014       981257.1166       2064.608532       4853.208468       976900.0245    
  -1.980000000       190.0000000       981603.7638       7205.583944       981723.6944       1983.560440       4829.954094       977531.9964    
  -1.980000000       195.0000000       982035.1656       7029.494096       982147.7386       1908.433492       4804.009185       978122.1603    
  -1.980000000       200.0000000       982432.8507       6858.944989       982535.7746       1838.245813       4775.407706       978676.0817    
  -1.980000000       205.0000000       982802.9241       6693.744756       982893.7544       1772.175111       4744.214538       979198.8736    
  -1.980000000       210.0000000       983150.8459       6533.707969       983227.0761       1709.536881       4710.519226       979695.2066    
  -1.980000000       215.0000000       983481.4762       6378.656088       983540.6071       1649.765139       4674.430723       980169.3247    
  -1.980000000       220.0000000       983799.1190       6228.417639       983838.7120       1592.395467       4636.072969       980625.0634    
  -1.980000000       225.0000000       984107.5653       6082.828197       984125.2812       1537.050116       4595.581147       981065.8707    
  -1.980000000       230.0000000       984410.1346       5941.730234       984403.7618       1483.424967       4553.098518       981494.8284    
  -1.980000000       235.0000000       984709.7138       5804.972878       984677.1880       1431.278144       4508.773746       981914.6758    
  -1.980000000       240.0000000       985008.7957       5672.411628       984948.2120       1380.420112       4462.758628       982327.8318    
  -1.980000000       245.0000000       985309.5139       5543.908028       985219.1337       1330.705074       4415.206181       982736.4188    
  -1.980000000       250.0000000       985613.6759       5419.329336       985491.9300       1282.023536       4366.269030       983142.2843    
  -1.980000000       255.0000000       985922.7951       5298.548199       985768.2825       1234.295897       4316.098067       983547.0237    
  -1.980000000       260.0000000       986238.1190       5181.442328       986049.6044       1187.466934       4264.841331       983952.0007    
  -1.980000000       265.0000000       986560.6568       5067.894197       986337.0649       1141.501092       4212.643092       984358.3678    
  -1.980000000       270.0000000       986891.2040       4957.790758       986631.6134       1096.378460       4159.643105       984767.0855    
  -1.980000000       275.0000000       987230.3654       4851.023173       986934.0016       1052.091360       4105.976020       985178.9400    
  -1.980000000       280.0000000       987578.5768       4747.486571       987244.8036       1008.641464       4051.770926       985594.5605    
  -1.980000000       285.0000000       987936.1238       4647.079823       987564.4356       966.0373768       3997.151002       986014.4349    
  -1.980000000       290.0000000       988303.1601       4549.705338       987893.1728       924.2926095       3942.233278       986438.9247    
  -1.980000000       295.0000000       988679.7236       4455.268870       988231.1665       883.4239112       3887.128477       986868.2787    
  -1.980000000       300.0000000       989065.7511       4363.679356       988578.4584       843.4498908       3831.940932       987302.6458    
  -1.980000000       305.0000000       989461.0920       4274.848752       988934.9946       804.3898987       3776.768571       987742.0865    
  -1.980000000       310.0000000       989865.5202       4188.691898       989300.6378       766.2631284       3721.702951       988186.5838    
  -1.980000000       315.0000000       990278.7456       4105.126385       989675.1792       729.0879054       3666.829341       988636.0532    
  -1.980000000       320.0000000       990700.4238       4024.072437       990058.3483       692.8811356       3612.226843       989090.3514    
  -1.980000000       325.0000000       991130.1650       3945.452804       990449.8223       657.6578888       3557.968542       989549.2851    
  -1.980000000       330.0000000       991567.5423       3869.192660       990849.2351       623.4310967       3504.121686       990012.6180    
  -1.980000000       335.0000000       992012.0988       3795.219513       991256.1842       590.2113446       3450.747882       990480.0776    
  -1.980000000       340.0000000       992463.3542       3723.463119       991670.2381       558.0067430       3397.903310       990951.3618    
  -1.980000000       345.0000000       992920.8103       3653.855398       992090.9421       526.8228645       3345.638947       991426.1440    
  -1.980000000       350.0000000       993383.9565       3586.330367       992517.8240       496.6627334       3294.000801       991904.0783    
  -1.980000000       355.0000000       993852.2740       3520.824064       992950.3989       467.5268590       3243.030149       992384.8037    
  -1.980000000       360.0000000       994325.2400       3457.274484       993388.1734       439.4133020       3192.763777       992867.9487    
  -1.980000000       365.0000000       994802.3309       3395.621518       993830.6497       412.3177691       3143.234222       993353.1342    
  -1.980000000       370.0000000       995283.0258       3335.806891       994277.3287       386.2337270       3094.470010       993839.9770    
  -1.980000000       375.0000000       995766.8089       3277.774107       994727.7131       361.1525314       3046.495890       994328.0925    
  -1.980000000       380.0000000       996253.1719       3221.468396       995181.3101       337.0635678       2999.333070       994817.0971    
  -1.980000000       385.0000000       996741.6157       3166.836658       995637.6333       313.9543971       2952.999439       995306.6106    
  -1.980000000       390.0000000       997231.6525       3113.827418       996096.2048       291.8109068       2907.509786       995796.2577    
  -1.980000000       395.0000000       997722.8071       3062.390775       996556.5569       270.6174620       2862.876014       996285.6697    
  -1.980000000       400.0000000       998214.6177       3012.478358       997018.2335       250.3570560       2819.107342       996774.4863    
  -1.970000000       100.0000000       977068.6278       1635.939195       970144.3492       8418.811769       11102.37173       968267.2068    
  -1.970000000       105.0000000       977319.0577       2183.571177       971140.8204       7648.207431       10921.91459       969016.8190    
  -1.970000000       110.0000000       977599.7870       2656.876486       972082.7593       6954.533778       10714.57474       969750.7269    
  -1.970000000       115.0000000       977900.3174       3064.369337       972971.0072       6330.697450       10488.37867       970465.6927    
  -1.970000000       120.0000000       978211.8443       3413.588795       973806.0116       5770.021885       10250.09971       971158.7825    
  -1.970000000       125.0000000       978527.1427       3711.231695       974588.2022       5266.291078       10005.28148       971827.5112    
  -1.970000000       130.0000000       978840.4478       3963.256611       975318.2317       4813.766113       9758.338215       972469.9364    
  -1.970000000       135.0000000       979147.3264       4174.968614       975997.1137       4407.183580       9512.690658       973084.7049    
  -1.970000000       140.0000000       979444.5384       4351.090846       976626.2845       4041.742139       9270.912364       973671.0589    
  -1.970000000       145.0000000       979729.8942       4495.826562       977207.6105       3713.081554       9034.871817       974228.8109    
  -1.970000000       150.0000000       980002.1111       4612.913924       977743.3598       3417.257199       8805.862713       974758.2963    
  -1.970000000       155.0000000       980260.6742       4705.674940       978236.1506       3150.712133       8584.718887       975260.3129    
  -1.970000000       160.0000000       980505.7042       4777.059472       978688.8883       2910.248208       8371.912966       975736.0519    
  -1.970000000       165.0000000       980737.8353       4829.684917       979104.6962       2692.997208       8167.639295       976187.0273    
  -1.970000000       170.0000000       980958.1039       4865.872013       979486.8477       2496.392710       7971.882445       976615.0057    
  -1.970000000       175.0000000       981167.8499       4887.677127       979838.7016       2318.143116       7784.472983       977021.9412    
  -1.970000000       180.0000000       981368.6302       4896.921322       980163.6428       2156.206143       7605.132250       977409.9142    
  -1.970000000       185.0000000       981562.1438       4895.216478       980465.0304       2008.764926       7433.507844       977781.0784    
  -1.970000000       190.0000000       981750.1683       4883.988710       980746.1535       1874.205819       7269.201346       978137.6131    
  -1.970000000       195.0000000       981934.5072       4864.499333       981010.1934       1751.097894       7111.789683       978481.6834    
  -1.970000000       200.0000000       982116.9464       4837.863569       981260.1942       1638.174119       6960.841290       978815.4065    
  -1.970000000       205.0000000       982299.2191       4805.067239       981499.0392       1534.314147       6815.928104       979140.8244    
  -1.970000000       210.0000000       982482.9787       4766.981598       981729.4333       1438.528649       6676.634215       979459.8825    
  -1.970000000       215.0000000       982669.7775       4724.376531       981953.8912       1349.945082       6542.561899       979774.4126    
  -1.970000000       220.0000000       982861.0523       4677.932251       982174.7301       1267.794814       6413.335584       980086.1213    
  -1.970000000       225.0000000       983058.1131       4628.249664       982394.0659       1191.401503       6288.604232       980396.5814    
  -1.970000000       230.0000000       983262.1376       4575.859553       982613.8134       1120.170624       6168.042515       980707.2275    
  -1.970000000       235.0000000       983474.1677       4521.230689       982835.6887       1053.580065       6051.351080       981019.3539    
  -1.970000000       240.0000000       983695.1094       4464.777005       983061.2146       991.1716869       5938.256150       981334.1150    
  -1.970000000       245.0000000       983925.7351       4406.863929       983291.7266       932.5437720       5828.508653       981652.5275    
  -1.970000000       250.0000000       984166.6868       4347.813975       983528.3816       877.3442773       5721.883015       981975.4745    
  -1.970000000       255.0000000       984418.4820       4287.911673       983772.1667       825.2648153       5618.175754       982303.7103    
  -1.970000000       260.0000000       984681.5194       4227.407922       984023.9088       776.0352963       5517.203944       982637.8668    
  -1.970000000       265.0000000       984956.0859       4166.523825       984284.2852       729.4191672       5418.803622       982978.4600    
  -1.970000000       270.0000000       985242.3640       4105.454074       984553.8341       685.2091868       5322.828196       983325.8970    
  -1.970000000       275.0000000       985540.4396       4044.369933       984832.9647       643.2236848       5229.146882       983680.4838    
  -1.970000000       280.0000000       985850.3101       3983.421875       985121.9683       603.3032546       5137.643192       984042.4324    
  -1.970000000       285.0000000       986171.8916       3922.741901       985421.0280       565.3078353       5048.213507       984411.8689    
  -1.970000000       290.0000000       986505.0273       3862.445596       985730.2290       529.1141411       4960.765728       984788.8409    
  -1.970000000       295.0000000       986849.4948       3802.633941       986049.5680       494.6134029       4875.218023       985173.3243    
  -1.970000000       300.0000000       987205.0130       3743.394912       986378.9625       461.7093858       4791.497671       985565.2313    
  -1.970000000       305.0000000       987571.2498       3684.804902       986718.2596       430.3166549       4709.539993       985964.4164    
  -1.970000000       310.0000000       987947.8281       3626.929975       987067.2439       400.3590596       4629.287391       986370.6835    
  -1.970000000       315.0000000       988334.3325       3569.826975       987425.6455       371.7684137       4550.688460       986783.7916    
  -1.970000000       320.0000000       988730.3146       3513.544522       987793.1473       344.4833475       4473.697197       987203.4611    
  -1.970000000       325.0000000       989135.2990       3458.123879       988169.3913       318.4483124       4398.272288       987629.3788    
  -1.970000000       330.0000000       989548.7880       3403.599737       988553.9853       293.6127208       4324.376469       988061.2033    
  -1.970000000       335.0000000       989970.2667       3350.000911       988946.5083       269.9302044       4251.975951       988498.5693    
  -1.970000000       340.0000000       990399.2066       3297.350956       989346.5160       247.3579767       4181.039923       988941.0927    
  -1.970000000       345.0000000       990835.0702       3245.668719       989753.5454       225.8562873       4111.540101       989388.3736    
  -1.970000000       350.0000000       991277.3141       3194.968838       990167.1193       205.3879562       4043.450333       989840.0009    
  -1.970000000       355.0000000       991725.3924       3145.262180       990586.7504       185.9179785       3976.746259       990295.5549    
  -1.970000000       360.0000000       992178.7598       3096.556242       991011.9447       167.4131892       3911.405007       990754.6110    
  -1.970000000       365.0000000       992636.8738       3048.855501       991442.2047       149.8419821       3847.404934       991216.7416    
  -1.970000000       370.0000000       993099.1970       3002.161743       991877.0326       133.1740738       3784.725397       991681.5195    
  -1.970000000       375.0000000       993565.1997       2956.474342       992315.9325       117.3803078       3723.346565       992148.5193    
  -1.970000000       380.0000000       994034.3611       2911.790529       992758.4129       102.4324924       3663.249246       992617.3196    
  -1.970000000       385.0000000       994506.1709       2868.105620       993203.9886       88.30326853       3604.414752       993087.5052    
  -1.970000000       390.0000000       994980.1310       2825.413230       993652.1825       74.96600203       3546.824779       993558.6676    
  -1.970000000       395.0000000       995455.7564       2783.705468       994102.5272       62.39469736       3490.461308       994030.4074    
  -1.970000000       400.0000000       995932.5760       2742.973104       994554.5661       50.56392953       3435.306525       994502.3345    
  -1.960000000       100.0000000       999044.9596      -1176.975225       992075.2793       850.0115329       16109.70933       990775.7994    
  -1.960000000       105.0000000       997001.0729      -806.7778526       990807.2835       1076.445554       15424.58614       989542.1715    
  -1.960000000       110.0000000       995174.1956      -446.6373453       989666.8872       1238.418580       14783.64385       988432.5978    
  -1.960000000       115.0000000       993543.8911      -101.5778645       988642.1763       1347.416301       14184.97591       987435.8903    
  -1.960000000       120.0000000       992091.1418       225.1189661       987722.4249       1413.320692       13626.18956       986541.9737    
  -1.960000000       125.0000000       990798.4460       531.4759061       986897.9364       1444.546346       13104.66843       985741.7455    
  -1.960000000       130.0000000       989649.8423       816.4838582       986159.9384       1448.196556       12617.74314       985026.9751    
  -1.960000000       135.0000000       988630.8818       1079.843727       985500.5080       1430.222234       12162.79788       984390.2284    
  -1.960000000       140.0000000       987728.5681       1321.768474       984912.5125       1395.574152       11737.33344       983824.8048    
  -1.960000000       145.0000000       986931.2740       1542.831784       984389.5567       1348.343484       11339.00104       983324.6813    
  -1.960000000       150.0000000       986228.6457       1743.852912       983925.9324       1291.888449       10965.61719       982884.4598    
  -1.960000000       155.0000000       985611.5000       1925.809656       983516.5676       1228.946461       10615.16656       982499.3166    
  -1.960000000       160.0000000       985071.7190       2089.773172       983156.9753       1161.732222       10285.79763       982164.9535    
  -1.960000000       165.0000000       984602.1465       2236.859716       982843.2019       1092.022662       9975.814245       981877.5485    
  -1.960000000       170.0000000       984196.4878       2368.195458       982571.7762       1021.229932       9683.665115       981633.7100    
  -1.960000000       175.0000000       983849.2141       2484.891344       982339.6585       950.4637179       9407.932620       981430.4313    
  -1.960000000       180.0000000       983555.4736       2588.025629       982144.1925       880.5841492       9147.321620       981265.0474    
  -1.960000000       185.0000000       983311.0094       2678.632228       981983.0586       812.2465029       8900.648782       981135.1956    
  -1.960000000       190.0000000       983112.0840       2757.693433       981854.2311       745.9388089       8666.832620       981038.7768    
  -1.960000000       195.0000000       982955.4112       2826.135863       981755.9374       682.0133542       8444.884362       980973.9221    
  -1.960000000       200.0000000       982838.0947       2884.828799       981686.6216       620.7129733       8233.899642       980938.9601    
  -1.960000000       205.0000000       982757.5735       2934.584202       981644.9112       562.1929002       8033.050987       980932.3892    
  -1.960000000       210.0000000       982711.5736       2976.157934       981629.5867       506.5388636       7841.581040       980952.8518    
  -1.960000000       215.0000000       982698.0650       3010.251784       981639.5559       453.7820067       7658.796449       980999.1114    
  -1.960000000       220.0000000       982715.2247       3037.516001       981673.8302       403.9111401       7484.062347       981070.0331    
