# Written by the BoltzWann module of the Wannier90 code.
# [(Electrical conductivity * Seebeck coefficient) in SI units, i.e. in Ampere/m/K]
# Mu(eV) Temp(K) (Sigma*S)_xx (Sigma*S)_xy (Sigma*S)_yy (Sigma*S)_xz (Sigma*S)_yz (Sigma*S)_zz
  -2.000000000       320.0000000      -4.022858145      0.1733445136      -3.958903402      0.1940906521E-01  0.7180772095      -4.107975256    
  -2.000000000       325.0000000      -4.102120892      0.1655307840      -4.039149700      0.2021181634E-01  0.7147206513      -4.175221537    
  -2.000000000       330.0000000      -4.178047777      0.1579007905      -4.116138700      0.2081870586E-01  0.7109179852      -4.239787521    
  -2.000000000       335.0000000      -4.250636790      0.1504526709      -4.189858671      0.2125186950E-01  0.7067030959      -4.301645182    
  -2.000000000       340.0000000      -4.319902190      0.1431847617      -4.260314830      0.2153202430E-01  0.7021083677      -4.360782963    
  -2.000000000       345.0000000      -4.385872541      0.1360955288      -4.327527358      0.2167850076E-01  0.6971646964      -4.417203968    
  -2.000000000       350.0000000      -4.448588932      0.1291835100      -4.391529588      0.2170928196E-01  0.6919015077      -4.470924278    
  -2.000000000       355.0000000      -4.508103339      0.1224472691      -4.452366340      0.2164104850E-01  0.6863467830      -4.521971416    
  -2.000000000       360.0000000      -4.564477136      0.1158853584      -4.510092405      0.2148922756E-01  0.6805270896      -4.570382921    
  -2.000000000       365.0000000      -4.617779742      0.1094962897      -4.564771159      0.2126804527E-01  0.6744676159      -4.616205051    
  -2.000000000       370.0000000      -4.668087383      0.1032785123      -4.616473302      0.2099058117E-01  0.6681922088      -4.659491591    
  -2.000000000       375.0000000      -4.715481986      0.9723039609E-01  -4.665275717      0.2066882407E-01  0.6617234151      -4.700302768    
  -2.000000000       380.0000000      -4.760050163      0.9135021981E-01  -4.711260432      0.2031372845E-01  0.6550825240      -4.738704263    
  -2.000000000       385.0000000      -4.801882303      0.8563616339E-01  -4.754513684      0.1993527095E-01  0.6482896110      -4.774766307    
  -2.000000000       390.0000000      -4.841071756      0.8008630362E-01  -4.795125073      0.1954250634E-01  0.6413635831      -4.808562870    
  -2.000000000       395.0000000      -4.877714099      0.7469861251E-01  -4.833186801      0.1914362258E-01  0.6343222245      -4.840170924    
  -2.000000000       400.0000000      -4.911906473      0.6947095806E-01  -4.868792995      0.1874599463E-01  0.6271822420      -4.869669774    
  -1.990000000       100.0000000      -5.371457737     -0.2439879673      -5.557679645       1.192910576       1.246741826      -4.748351335    
  -1.990000000       105.0000000      -4.986183450     -0.2389137767      -5.256191900       1.060605682       1.190762168      -4.522282129    
  -1.990000000       110.0000000      -4.611628928     -0.2320425835      -4.942933204      0.9357566596       1.140160798      -4.286616707    
  -1.990000000       115.0000000      -4.252837983     -0.2237142717      -4.626928517      0.8192535212       1.094398302      -4.048072920    
  -1.990000000       120.0000000      -3.913543183     -0.2142441446      -4.315365782      0.7115614110       1.053016655      -3.812091756    
  -1.990000000       125.0000000      -3.596397390     -0.2039155061      -4.013854444      0.6128234734       1.015622019      -3.583001474    
  -1.990000000       130.0000000      -3.303165320     -0.1929771699      -3.726660378      0.5229441036      0.9818706034      -3.364167807    
  -1.990000000       135.0000000      -3.034884060     -0.1816439985      -3.456916440      0.4416554506      0.9514573499      -3.158130570    
  -1.990000000       140.0000000      -2.791998612     -0.1700991374      -3.206809002      0.3685699250      0.9241071544      -2.966726990    
  -1.990000000       145.0000000      -2.574476853     -0.1584970594      -2.977741567      0.3032211837      0.8995682380      -2.791202134    
  -1.990000000       150.0000000      -2.381907123     -0.1469668593      -2.770477034      0.2450957397      0.8776072974      -2.632306988    
  -1.990000000       155.0000000      -2.213580963     -0.1356154766      -2.585260392      0.1936570132      0.8580060729      -2.490384869    
  -1.990000000       160.0000000      -2.068563022     -0.1245306730      -2.421923766      0.1483633413      0.8405590118      -2.365446951    
  -1.990000000       165.0000000      -1.945749864     -0.1137836913      -2.279975701      0.1086811935      0.8250717514      -2.257237798    
  -1.990000000       170.0000000      -1.843919127     -0.1034315795      -2.158676517      0.7409461299E-01  0.8113601899      -2.165291777    
  -1.990000000       175.0000000      -1.761770321     -0.9351919797E-01  -2.057101450      0.4411170926E-01  0.7992499620      -2.088981284    
  -1.990000000       180.0000000      -1.697958419     -0.8408093977E-01  -1.974193186      0.1826886831E-01  0.7885761753      -2.027557646    
  -1.990000000       185.0000000      -1.651121222     -0.7514220304E-01  -1.908805205     -0.3866786802E-02  0.7791832987      -1.980185560    
  -1.990000000       190.0000000      -1.619901411     -0.6672065215E-01  -1.859737249     -0.2269625994E-01  0.7709251232      -1.945971833    
  -1.990000000       195.0000000      -1.602964053     -0.5882730159E-01  -1.825764058     -0.3858853334E-01  0.7636647411      -1.923989180    
  -1.990000000       200.0000000      -1.599010268     -0.5146745205E-01  -1.805658385     -0.5188114094E-01  0.7572745058      -1.913295712    
  -1.990000000       205.0000000      -1.606787649     -0.4464150347E-01  -1.798209186     -0.6288125511E-01  0.7516359514      -1.912950732    
  -1.990000000       210.0000000      -1.625097966     -0.3834566527E-01  -1.802235752     -0.7186712478E-01  0.7466396584      -1.922027357    
  -1.990000000       215.0000000      -1.652802613     -0.3257258016E-01  -1.816598443     -0.7908973949E-01  0.7421850650      -1.939622440    
